Points:0,Points:1
0.7469224999999999,0.5391085
0.74815625,0.539304125
0.74802875,0.53133325
0.74926875,0.531489875
0.74889,0.523527
0.750135,0.523644625
0.7495062499999999,0.515697625
0.75075375,0.515776125
0.7498762499999999,0.507852675
0.75112625,0.5078919375
0.75125,0.5
0.75,0.5
0.5079312,0.752375
0.5,0.7525000000000001
0.515854625,0.75200125
0.5237622500000001,0.75137875
0.531646625,0.7505087500000001
0.5394996249999999,0.74939125
0.547313625,0.7480275
0.5550809999999999,0.74641875
0.5627939999999999,0.7445675
0.570445125,0.74247375
0.578026625,0.74014125
0.585531125,0.7375725
0.59295125,0.73476875
0.600279625,0.7317324999999999
0.607509,0.72846875
0.614632375,0.72497875
0.6216425,0.7212675
0.6285325,0.7173375
0.63529625,0.7131925
0.64192625,0.7088375
0.648415,0.7042762499999999
0.6547587500000001,0.6995137499999999
0.6609487500000001,0.69455375
0.66698125,0.6894025
0.6728475,0.68406375
0.67854375,0.67854375
0.68406375,0.6728475
0.6894025,0.66698125
0.69455375,0.6609487500000001
0.6995137499999999,0.6547587500000001
0.7042762499999999,0.648415
0.7088375,0.64192625
0.7131925,0.63529625
0.7173375,0.6285325
0.7212675,0.6216425
0.72497875,0.614632375
0.72846875,0.607509
0.7317324999999999,0.600279625
0.73476875,0.59295125
0.7375725,0.585531125
0.74014125,0.578026625
0.74247375,0.570445125
0.7445675,0.5627939999999999
0.74641875,0.5550809999999999
0.7480275,0.547313625
0.74939125,0.5394996249999999
0.7505087500000001,0.531646625
0.75137875,0.5237622500000001
0.75200125,0.515854625
0.752375,0.5079312
0.7525000000000001,0.5
0.5079704625,0.753625
0.5,0.75375
0.515933125,0.75324875
0.52388,0.75262375
0.53180325,0.75174875
0.539695125,0.7506262499999999
0.547547875,0.749255
0.5553537500000001,0.74763875
0.563104875,0.7457775
0.570793875,0.74367375
0.5784128749999999,0.74133
0.5859544999999999,0.7387487500000001
0.593411375,0.7359300000000001
0.600776,0.73288
0.60804125,0.7296
0.6151997499999999,0.7260925
0.62224475,0.7223625
0.62916875,0.7184124999999999
0.63596625,0.7142475
0.64262875,0.70987125
0.64915,0.7052875
0.655525,0.70050125
0.6617462500000001,0.6955175
0.6678075,0.6903400000000001
0.67370375,0.684975
0.6794275000000001,0.6794275000000001
0.684975,0.67370375
0.6903400000000001,0.6678075
0.6955175,0.6617462500000001
0.70050125,0.655525
0.7052875,0.64915
0.70987125,0.64262875
0.7142475,0.63596625
0.7184124999999999,0.62916875
0.7223625,0.62224475
0.7260925,0.6151997499999999
0.7296,0.60804125
0.73288,0.600776
0.7359300000000001,0.593411375
0.7387487500000001,0.5859544999999999
0.74133,0.5784128749999999
0.74367375,0.570793875
0.7457775,0.563104875
0.74763875,0.5553537500000001
0.749255,0.547547875
0.7506262499999999,0.539695125
0.75174875,0.53180325
0.75262375,0.52388
0.75324875,0.515933125
0.753625,0.5079704625
0.75375,0.5
0.508009725,0.7548737499999999
0.5,0.755
0.5160115,0.75449625
0.523997625,0.75386875
0.5319598750000001,0.75298875
0.53989075,0.75186
0.547782125,0.7504824999999999
0.555626375,0.74885875
0.56341575,0.74698875
0.571142625,0.7448750000000001
0.578799125,0.7425187499999999
0.586378,0.7399237500000001
0.5938715,0.7370925
0.6012725,0.7340275
0.6085735,0.73073
0.61576725,0.7272062499999999
0.622846875,0.7234575
0.6298050000000001,0.71948875
0.636635,0.71530375
0.64333125,0.710905
0.649885,0.70629875
0.65629125,0.70148875
0.6625424999999999,0.69648
0.66863375,0.6912775
0.67455875,0.68588625
0.6803112499999999,0.6803112499999999
0.68588625,0.67455875
0.6912775,0.66863375
0.69648,0.6625424999999999
0.70148875,0.65629125
0.70629875,0.649885
0.710905,0.64333125
0.71530375,0.636635
0.71948875,0.6298050000000001
0.7234575,0.622846875
0.7272062499999999,0.61576725
0.73073,0.6085735
0.7340275,0.6012725
0.7370925,0.5938715
0.7399237500000001,0.586378
0.7425187499999999,0.578799125
0.7448750000000001,0.571142625
0.74698875,0.56341575
0.74885875,0.555626375
0.7504824999999999,0.547782125
0.75186,0.53989075
0.75298875,0.5319598750000001
0.75386875,0.523997625
0.75449625,0.5160115
0.7548737499999999,0.508009725
0.755,0.5
0.508049,0.75612375
0.5,0.75625
0.51609,0.7557437499999999
0.52411525,0.7551125000000001
0.532116625,0.75422875
0.54008625,0.753095
0.548016375,0.75171125
0.5558991249999999,0.75007875
0.563726625,0.74819875
0.571491375,0.746075
0.579185375,0.7437075
0.586801375,0.7411
0.5943317499999999,0.738255
0.601768875,0.73517375
0.609105625,0.73186125
0.61633475,0.72832
0.6234491249999999,0.7245537499999999
0.6304412500000001,0.720565
0.637305,0.71635875
0.6440337500000001,0.71193875
0.65062,0.70731
0.6570575000000001,0.70247625
0.66334,0.6974437499999999
0.66946125,0.692215
0.675415,0.6867975
0.68119625,0.68119625
0.6867975,0.675415
0.692215,0.66946125
0.6974437499999999,0.66334
0.70247625,0.6570575000000001
0.70731,0.65062
0.71193875,0.6440337500000001
0.71635875,0.637305
0.720565,0.6304412500000001
0.7245537499999999,0.6234491249999999
0.72832,0.61633475
0.73186125,0.609105625
0.73517375,0.601768875
0.738255,0.5943317499999999
0.7411,0.586801375
0.7437075,0.579185375
0.746075,0.571491375
0.74819875,0.563726625
0.75007875,0.5558991249999999
0.75171125,0.548016375
0.753095,0.54008625
0.75422875,0.532116625
0.7551125000000001,0.52411525
0.7557437499999999,0.51609
0.75612375,0.508049
0.75625,0.5
0.5080882624999999,0.7573725
0.5,0.7575
0.5161685,0.7569912499999999
0.5242328749999999,0.7563574999999999
0.53227325,0.75546875
0.54028175,0.7543300000000001
0.548250625,0.75293875
0.5561717500000001,0.75129875
0.5640375000000001,0.74941
0.57184,0.747275
0.57957175,0.7448962499999999
0.587224875,0.74227625
0.5947918750000001,0.7394175000000001
0.602265375,0.73632125
0.609637875,0.7329925
0.61690225,0.7294337499999999
0.62405125,0.7256487500000001
0.6310775,0.72164125
0.637975,0.71741375
0.6447362499999999,0.7129725
0.6513537500000001,0.70832125
0.65782375,0.703465
0.66413625,0.69840625
0.6702875,0.69315375
0.6762699999999999,0.68770875
0.68208,0.68208
0.68770875,0.6762699999999999
0.69315375,0.6702875
0.69840625,0.66413625
0.703465,0.65782375
0.70832125,0.6513537500000001
0.7129725,0.6447362499999999
0.71741375,0.637975
0.72164125,0.6310775
0.7256487500000001,0.62405125
0.7294337499999999,0.61690225
0.7329925,0.609637875
0.73632125,0.602265375
0.7394175000000001,0.5947918750000001
0.74227625,0.587224875
0.7448962499999999,0.57957175
0.747275,0.57184
0.74941,0.5640375000000001
0.75129875,0.5561717500000001
0.75293875,0.548250625
0.7543300000000001,0.54028175
0.75546875,0.53227325
0.7563574999999999,0.5242328749999999
0.7569912499999999,0.5161685
0.7573725,0.5080882624999999
0.7575,0.5
0.508127525,0.7586225
0.5,0.75875
0.516247,0.75823875
0.5243504999999999,0.75760125
0.532429875,0.75671
0.540477375,0.75556375
0.548484875,0.7541662499999999
0.5564445,0.75251875
0.564348375,0.75062
0.57218875,0.7484762500000001
0.579958,0.746085
0.58764825,0.7434525
0.595252,0.74057875
0.60276175,0.73746875
0.610170125,0.73412375
0.61746975,0.7305475
0.6246535,0.7267437499999999
0.63171375,0.7227162500000001
0.638645,0.71847
0.6454387500000001,0.7140062500000001
0.65208875,0.7093324999999999
0.65858875,0.7044525
0.6649325,0.69937
0.6711137500000001,0.69409125
0.6771262499999999,0.68862
0.68296375,0.68296375
0.68862,0.6771262499999999
0.69409125,0.6711137500000001
0.69937,0.6649325
0.7044525,0.65858875
0.7093324999999999,0.65208875
0.7140062500000001,0.6454387500000001
0.71847,0.638645
0.7227162500000001,0.63171375
0.7267437499999999,0.6246535
0.7305475,0.61746975
0.73412375,0.610170125
0.73746875,0.60276175
0.74057875,0.595252
0.7434525,0.58764825
0.746085,0.579958
0.7484762500000001,0.57218875
0.75062,0.564348375
0.75251875,0.5564445
0.7541662499999999,0.548484875
0.75556375,0.540477375
0.75671,0.532429875
0.75760125,0.5243504999999999
0.75823875,0.516247
0.7586225,0.508127525
0.75875,0.5
0.5081667875,0.75987125
0.5,0.76
0.5163255,0.75948625
0.524468125,0.75884625
0.532586625,0.75795
0.5406728749999999,0.7567987500000001
0.5487190000000001,0.755395
0.556717125,0.7537375000000001
0.5646592500000001,0.7518312500000001
0.5725375,0.74967625
0.58034425,0.74727375
0.588071625,0.74462875
0.595712125,0.7417412499999999
0.60325825,0.73861625
0.610702375,0.735255
0.61803725,0.7316612499999999
0.6252562500000001,0.72783875
0.63235,0.7237925000000001
0.639315,0.719525
0.64614125,0.71504
0.6528237499999999,0.71034375
0.659355,0.7054400000000001
0.6657299999999999,0.7003324999999999
0.6719412499999999,0.69502875
0.67798125,0.68953125
0.6838474999999999,0.6838474999999999
0.68953125,0.67798125
0.69502875,0.6719412499999999
0.7003324999999999,0.6657299999999999
0.7054400000000001,0.659355
0.71034375,0.6528237499999999
0.71504,0.64614125
0.719525,0.639315
0.7237925000000001,0.63235
0.72783875,0.6252562500000001
0.7316612499999999,0.61803725
0.735255,0.610702375
0.73861625,0.60325825
0.7417412499999999,0.595712125
0.74462875,0.588071625
0.74727375,0.58034425
0.74967625,0.5725375
0.7518312500000001,0.5646592500000001
0.7537375000000001,0.556717125
0.755395,0.5487190000000001
0.7567987500000001,0.5406728749999999
0.75795,0.532586625
0.75884625,0.524468125
0.75948625,0.5163255
0.75987125,0.5081667875
0.76,0.5
0.50820605,0.7611212500000001
0.5,0.76125
0.516404,0.760735
0.52458575,0.76009
0.53274325,0.75919
0.5408683750000001,0.7580337500000001
0.54895325,0.7566225
0.5569897500000001,0.7549575
0.564970125,0.7530425000000001
0.57288625,0.75087625
0.5807305,0.74846375
0.588495125,0.745805
0.596172375,0.74290375
0.603754625,0.7397625
0.611234625,0.73638625
0.6186047499999999,0.732775
0.6258575000000001,0.728935
0.63298625,0.72486875
0.639985,0.72058
0.64684375,0.716075
0.6535587500000001,0.711355
0.66012125,0.7064275
0.66652625,0.7012962500000001
0.6727675,0.69596625
0.6788375,0.6904425
0.68473125,0.68473125
0.6904425,0.6788375
0.69596625,0.6727675
0.7012962500000001,0.66652625
0.7064275,0.66012125
0.711355,0.6535587500000001
0.716075,0.64684375
0.72058,0.639985
0.72486875,0.63298625
0.728935,0.6258575000000001
0.732775,0.6186047499999999
0.73638625,0.611234625
0.7397625,0.603754625
0.74290375,0.596172375
0.745805,0.588495125
0.74846375,0.5807305
0.75087625,0.57288625
0.7530425000000001,0.564970125
0.7549575,0.5569897500000001
0.7566225,0.54895325
0.7580337500000001,0.5408683750000001
0.75919,0.53274325
0.76009,0.52458575
0.760735,0.516404
0.7611212500000001,0.50820605
0.76125,0.5
0.5082453124999999,0.76237
0.5,0.7625
0.5164825000000001,0.7619825
0.524703375,0.761335
0.532899875,0.76043
0.541064,0.7592675
0.5491875,0.75785
0.5572625,0.7561775
0.565281,0.7542525
0.5732349999999999,0.75207625
0.5811167500000001,0.7496525
0.5889185,0.74698125
0.5966325,0.74406625
0.604251125,0.74091
0.611766875,0.7375162500000001
0.61917225,0.73388875
0.62646,0.73003
0.6336225,0.72594375
0.64065375,0.72163625
0.64754625,0.71710875
0.65429375,0.71236625
0.6608875,0.707415
0.66732375,0.7022587499999999
0.67359375,0.69690375
0.67969375,0.69135375
0.685615,0.685615
0.69135375,0.67969375
0.69690375,0.67359375
0.7022587499999999,0.66732375
0.707415,0.6608875
0.71236625,0.65429375
0.71710875,0.64754625
0.72163625,0.64065375
0.72594375,0.6336225
0.73003,0.62646
0.73388875,0.61917225
0.7375162500000001,0.611766875
0.74091,0.604251125
0.74406625,0.5966325
0.74698125,0.5889185
0.7496525,0.5811167500000001
0.75207625,0.5732349999999999
0.7542525,0.565281
0.7561775,0.5572625
0.75785,0.5491875
0.7592675,0.541064
0.76043,0.532899875
0.761335,0.524703375
0.7619825,0.5164825000000001
0.76237,0.5082453124999999
0.7625,0.5
0.508284575,0.76362
0.5,0.76375
0.516561,0.76323
0.524821,0.76257875
0.533056625,0.7616700000000001
0.5412595,0.7605025000000001
0.5494217499999999,0.7590775
0.557535125,0.7573975
0.565591875,0.75546375
0.5735837500000001,0.7532775
0.581503125,0.75084125
0.589342,0.7481574999999999
0.597092625,0.74522875
0.6047475,0.7420575
0.612299,0.7386475
0.61973975,0.7350024999999999
0.6270625,0.731125
0.63426,0.72702
0.64132375,0.72269125
0.64824875,0.7181425
0.6550275,0.7133775
0.66165375,0.7084025
0.6681199999999999,0.7032225
0.67442,0.69784125
0.68054875,0.692265
0.68649875,0.68649875
0.692265,0.68054875
0.69784125,0.67442
0.7032225,0.6681199999999999
0.7084025,0.66165375
0.7133775,0.6550275
0.7181425,0.64824875
0.72269125,0.64132375
0.72702,0.63426
0.731125,0.6270625
0.7350024999999999,0.61973975
0.7386475,0.612299
0.7420575,0.6047475
0.74522875,0.597092625
0.7481574999999999,0.589342
0.75084125,0.581503125
0.7532775,0.5735837500000001
0.75546375,0.565591875
0.7573975,0.557535125
0.7590775,0.5494217499999999
0.7605025000000001,0.5412595
0.7616700000000001,0.533056625
0.76257875,0.524821
0.76323,0.516561
0.76362,0.508284575
0.76375,0.5
0.5083238375,0.76486875
0.5,0.765
0.5166394999999999,0.7644774999999999
0.524938625,0.76382375
0.5332132500000001,0.76291
0.5414549999999999,0.7617375
0.549656,0.7603062500000001
0.557807875,0.7586175000000001
0.56590275,0.75667375
0.5739325,0.7544775
0.5818893749999999,0.7520300000000001
0.589765375,0.7493325000000001
0.59755275,0.74639
0.605244,0.7432050000000001
0.61283125,0.73977875
0.62030725,0.73611625
0.627665,0.73222125
0.63489625,0.72809625
0.64199375,0.7237462499999999
0.64895125,0.71917625
0.6557625,0.7143887499999999
0.66242,0.70939125
0.6689175,0.7041850000000001
0.6752475,0.69877875
0.681405,0.6931762499999999
0.6873825,0.6873825
0.6931762499999999,0.681405
0.69877875,0.6752475
0.7041850000000001,0.6689175
0.70939125,0.66242
0.7143887499999999,0.6557625
0.71917625,0.64895125
0.7237462499999999,0.64199375
0.72809625,0.63489625
0.73222125,0.627665
0.73611625,0.62030725
0.73977875,0.61283125
0.7432050000000001,0.605244
0.74639,0.59755275
0.7493325000000001,0.589765375
0.7520300000000001,0.5818893749999999
0.7544775,0.5739325
0.75667375,0.56590275
0.7586175000000001,0.557807875
0.7603062500000001,0.549656
0.7617375,0.5414549999999999
0.76291,0.5332132500000001
0.76382375,0.524938625
0.7644774999999999,0.5166394999999999
0.76486875,0.5083238375
0.765,0.5
0.5083631,0.76611875
0.5,0.76625
0.516718,0.7657250000000001
0.52505625,0.7650687500000001
0.533369875,0.76415
0.541650625,0.76297125
0.5498902499999999,0.7615337499999999
0.5580805,0.7598374999999999
0.5662135,0.7578849999999999
0.57428125,0.7556775
0.582275625,0.7532187499999999
0.59018875,0.7505087500000001
0.598013,0.7475525
0.605740375,0.74435125
0.6133635,0.74091
0.62087475,0.7372299999999999
0.62826625,0.73331625
0.6355325000000001,0.7291725
0.64266375,0.7248025
0.649655,0.72021
0.6564975,0.7154
0.66318625,0.71037875
0.66971375,0.70514875
0.67607375,0.69971625
0.68226,0.6940875
0.68826625,0.68826625
0.6940875,0.68226
0.69971625,0.67607375
0.70514875,0.66971375
0.71037875,0.66318625
0.7154,0.6564975
0.72021,0.649655
0.7248025,0.64266375
0.7291725,0.6355325000000001
0.73331625,0.62826625
0.7372299999999999,0.62087475
0.74091,0.6133635
0.74435125,0.605740375
0.7475525,0.598013
0.7505087500000001,0.59018875
0.7532187499999999,0.582275625
0.7556775,0.57428125
0.7578849999999999,0.5662135
0.7598374999999999,0.5580805
0.7615337499999999,0.5498902499999999
0.76297125,0.541650625
0.76415,0.533369875
0.7650687500000001,0.52505625
0.7657250000000001,0.516718
0.76611875,0.5083631
0.76625,0.5
0.5084023624999999,0.7673675
0.5,0.7675
0.5167965,0.7669725000000001
0.525173875,0.7663125
0.5335266249999999,0.76539
0.541846125,0.76420625
0.550124375,0.7627612500000001
0.55835325,0.7610574999999999
0.566524375,0.75909625
0.57463,0.75687875
0.582661875,0.7544075
0.5906122500000001,0.751685
0.5984731249999999,0.7487149999999999
0.606236875,0.74549875
0.61389575,0.7420412499999999
0.6214422500000001,0.73834375
0.62886875,0.7344112500000001
0.63616875,0.7302474999999999
0.64333375,0.7258574999999999
0.6503575,0.72124375
0.6572325,0.7164112499999999
0.6639525000000001,0.71136625
0.67051,0.7061124999999999
0.6769000000000001,0.70065375
0.68311625,0.69499875
0.68915125,0.68915125
0.69499875,0.68311625
0.70065375,0.6769000000000001
0.7061124999999999,0.67051
0.71136625,0.6639525000000001
0.7164112499999999,0.6572325
0.72124375,0.6503575
0.7258574999999999,0.64333375
0.7302474999999999,0.63616875
0.7344112500000001,0.62886875
0.73834375,0.6214422500000001
0.7420412499999999,0.61389575
0.74549875,0.606236875
0.7487149999999999,0.5984731249999999
0.751685,0.5906122500000001
0.7544075,0.582661875
0.75687875,0.57463
0.75909625,0.566524375
0.7610574999999999,0.55835325
0.7627612500000001,0.550124375
0.76420625,0.541846125
0.76539,0.5335266249999999
0.7663125,0.525173875
0.7669725000000001,0.5167965
0.7673675,0.5084023624999999
0.7675,0.5
0.508441625,0.7686175
0.5,0.7687499999999999
0.5168748750000001,0.76822
0.5252916249999999,0.7675575
0.53368325,0.76663125
0.54204175,0.76544125
0.550358625,0.76399
0.5586258749999999,0.7622774999999999
0.56683525,0.7603062500000001
0.57497875,0.75807875
0.583048125,0.75559625
0.591035625,0.75286125
0.59893325,0.7498775000000001
0.60673325,0.74664625
0.614428,0.7431725
0.62200975,0.7394575
0.62947125,0.7355075
0.636805,0.7313237499999999
0.64400375,0.7269125
0.65106,0.7222775
0.6579675,0.7174225
0.66471875,0.71235375
0.6713075,0.707075
0.6777275,0.7015925
0.68397125,0.6959099999999999
0.690035,0.690035
0.6959099999999999,0.68397125
0.7015925,0.6777275
0.707075,0.6713075
0.71235375,0.66471875
0.7174225,0.6579675
0.7222775,0.65106
0.7269125,0.64400375
0.7313237499999999,0.636805
0.7355075,0.62947125
0.7394575,0.62200975
0.7431725,0.614428
0.74664625,0.60673325
0.7498775000000001,0.59893325
0.75286125,0.591035625
0.75559625,0.583048125
0.75807875,0.57497875
0.7603062500000001,0.56683525
0.7622774999999999,0.5586258749999999
0.76399,0.550358625
0.76544125,0.54204175
0.76663125,0.53368325
0.7675575,0.5252916249999999
0.76822,0.5168748750000001
0.7686175,0.508441625
0.7687499999999999,0.5
0.5084808875,0.76986625
0.5,0.77
0.516953375,0.7694675
0.5254092499999999,0.76880125
0.533839875,0.76787125
0.54223725,0.7666762500000001
0.550592875,0.7652175
0.5588986250000001,0.7634975
0.567146125,0.7615175
0.5753275,0.75927875
0.583434375,0.756785
0.591459125,0.7540375
0.599393375,0.75103875
0.60722975,0.74779375
0.614960125,0.7443025000000001
0.622577125,0.74057125
0.63007375,0.7366024999999999
0.63744125,0.7323999999999999
0.6446725,0.7279687499999999
0.6517625,0.72331125
0.65870125,0.71843375
0.665485,0.71334125
0.67210375,0.70803875
0.67855375,0.70253
0.6848275,0.69682125
0.69091875,0.69091875
0.69682125,0.6848275
0.70253,0.67855375
0.70803875,0.67210375
0.71334125,0.665485
0.71843375,0.65870125
0.72331125,0.6517625
0.7279687499999999,0.6446725
0.7323999999999999,0.63744125
0.7366024999999999,0.63007375
0.74057125,0.622577125
0.7443025000000001,0.614960125
0.74779375,0.60722975
0.75103875,0.599393375
0.7540375,0.591459125
0.756785,0.583434375
0.75927875,0.5753275
0.7615175,0.567146125
0.7634975,0.5588986250000001
0.7652175,0.550592875
0.7666762500000001,0.54223725
0.76787125,0.533839875
0.76880125,0.5254092499999999
0.7694675,0.516953375
0.76986625,0.5084808875
0.77,0.5
0.5085201625,0.7711162500000001
0.5,0.77125
0.5170318749999999,0.770715
0.525526875,0.7700462499999999
0.533996625,0.7691112499999999
0.54243275,0.76791
0.550827125,0.7664449999999999
0.55917125,0.7647174999999999
0.567457,0.7627275
0.57567625,0.76048
0.58382075,0.75797375
0.5918825,0.75521375
0.5998536250000001,0.7522012499999999
0.607726125,0.74894
0.615492375,0.74543375
0.623144625,0.741685
0.630675,0.7376975
0.6380775,0.7334762499999999
0.6453425,0.72902375
0.652465,0.724345
0.65943625,0.719445
0.6662512500000001,0.71432875
0.67290125,0.7090012499999999
0.67938,0.7034675
0.6856825,0.6977325
0.6918025,0.6918025
0.6977325,0.6856825
0.7034675,0.67938
0.7090012499999999,0.67290125
0.71432875,0.6662512500000001
0.719445,0.65943625
0.724345,0.652465
0.72902375,0.6453425
0.7334762499999999,0.6380775
0.7376975,0.630675
0.741685,0.623144625
0.74543375,0.615492375
0.74894,0.607726125
0.7522012499999999,0.5998536250000001
0.75521375,0.5918825
0.75797375,0.58382075
0.76048,0.57567625
0.7627275,0.567457
0.7647174999999999,0.55917125
0.7664449999999999,0.550827125
0.76791,0.54243275
0.7691112499999999,0.533996625
0.7700462499999999,0.525526875
0.770715,0.5170318749999999
0.7711162500000001,0.5085201625
0.77125,0.5
0.5085594250000001,0.772365
0.5,0.7725
0.517110375,0.7719625
0.5256445,0.77129
0.53415325,0.7703512499999999
0.542628375,0.769145
0.551061375,0.7676725000000001
0.5594438749999999,0.7659374999999999
0.5677678749999999,0.76393875
0.576025,0.76168
0.584207,0.7591625
0.592305875,0.75639
0.60031375,0.75336375
0.608222625,0.7500875
0.616024625,0.746565
0.623712125,0.74279875
0.6312774999999999,0.73879375
0.63871375,0.73455125
0.6460125000000001,0.73007875
0.6531675,0.72537875
0.6601712500000001,0.72045625
0.66701625,0.71531625
0.6736975,0.7099650000000001
0.6802075,0.704405
0.68653875,0.6986437499999999
0.6926862500000001,0.6926862500000001
0.6986437499999999,0.68653875
0.704405,0.6802075
0.7099650000000001,0.6736975
0.71531625,0.66701625
0.72045625,0.6601712500000001
0.72537875,0.6531675
0.73007875,0.6460125000000001
0.73455125,0.63871375
0.73879375,0.6312774999999999
0.74279875,0.623712125
0.746565,0.616024625
0.7500875,0.608222625
0.75336375,0.60031375
0.75639,0.592305875
0.7591625,0.584207
0.76168,0.576025
0.76393875,0.5677678749999999
0.7659374999999999,0.5594438749999999
0.7676725000000001,0.551061375
0.769145,0.542628375
0.7703512499999999,0.53415325
0.77129,0.5256445
0.7719625,0.517110375
0.772365,0.5085594250000001
0.7725,0.5
0.5085986875,0.773615
0.5,0.7737499999999999
0.517188875,0.7732100000000001
0.5257621250000001,0.7725350000000001
0.5343098749999999,0.77159125
0.542823875,0.77038
0.5512954999999999,0.76890125
0.5597166250000001,0.7671574999999999
0.56807875,0.76515
0.576373625,0.76288
0.5845932500000001,0.7603512499999999
0.592729375,0.75756625
0.600773875,0.75452625
0.608719,0.751235
0.616556875,0.74769625
0.624279625,0.7439125
0.63188,0.73988875
0.63935,0.7356275000000001
0.6466824999999999,0.731135
0.65387,0.7264124999999999
0.66090625,0.7214675
0.6677825,0.7163050000000001
0.6744950000000001,0.7109274999999999
0.68103375,0.7053425
0.687395,0.6995549999999999
0.6935699999999999,0.6935699999999999
0.6995549999999999,0.687395
0.7053425,0.68103375
0.7109274999999999,0.6744950000000001
0.7163050000000001,0.6677825
0.7214675,0.66090625
0.7264124999999999,0.65387
0.731135,0.6466824999999999
0.7356275000000001,0.63935
0.73988875,0.63188
0.7439125,0.624279625
0.74769625,0.616556875
0.751235,0.608719
0.75452625,0.600773875
0.75756625,0.592729375
0.7603512499999999,0.5845932500000001
0.76288,0.576373625
0.76515,0.56807875
0.7671574999999999,0.5597166250000001
0.76890125,0.5512954999999999
0.77038,0.542823875
0.77159125,0.5343098749999999
0.7725350000000001,0.5257621250000001
0.7732100000000001,0.517188875
0.773615,0.5085986875
0.7737499999999999,0.5
0.50863795,0.77486375
0.5,0.775
0.5172673750000001,0.7744575
0.5258797500000001,0.7737799999999999
0.534466625,0.77283125
0.543019375,0.77161375
0.55152975,0.77012875
0.55998925,0.76837625
0.568389625,0.7663599999999999
0.576722375,0.76408
0.5849795,0.76154
0.59315275,0.7587425
0.601234125,0.7556887499999999
0.6092155,0.7523825
0.617089125,0.7488275000000001
0.624847125,0.74502625
0.6324825,0.74098375
0.63998625,0.73670375
0.6473525,0.73219
0.6545725,0.7274462500000001
0.66164125,0.72247875
0.66854875,0.7172925
0.67529125,0.71189125
0.68186,0.70628
0.6882499999999999,0.70046625
0.69445375,0.69445375
0.70046625,0.6882499999999999
0.70628,0.68186
0.71189125,0.67529125
0.7172925,0.66854875
0.72247875,0.66164125
0.7274462500000001,0.6545725
0.73219,0.6473525
0.73670375,0.63998625
0.74098375,0.6324825
0.74502625,0.624847125
0.7488275000000001,0.617089125
0.7523825,0.6092155
0.7556887499999999,0.601234125
0.7587425,0.59315275
0.76154,0.5849795
0.76408,0.576722375
0.7663599999999999,0.568389625
0.76837625,0.55998925
0.77012875,0.55152975
0.77161375,0.543019375
0.77283125,0.534466625
0.7737799999999999,0.5258797500000001
0.7744575,0.5172673750000001
0.77486375,0.50863795
0.775,0.5
0.5086772125,0.77611375
0.5,0.77625
0.517345875,0.7757050000000001
0.525997375,0.77502375
0.53462325,0.77407125
0.543215,0.7728487500000001
0.5517639999999999,0.77135625
0.560262,0.76959625
0.5687005,0.76757125
0.577071125,0.76528125
0.5853657499999999,0.76272875
0.593576125,0.7599175
0.6016942500000001,0.75685
0.609711875,0.75353
